A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF.B,BHI,BIIB,BK,BLK,BLL,BMY,BRK.B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSRA,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLPH,DLR,DLTR,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MUR,MYL,NAVI,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,R,RAI,RCL,REG,REGN,RF,RHI,RHT,RIG,RJF,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS
0,1.192687702,1.253668936,1.367499928,1.094468393,1.216102798,0.979602756,1.02725851,1.032878488,1.107602566,1.109431776,1.180229985,1.13620302,1.045016593,1.372296898,1.391357003,1.164658949,1.129613236,1.010590119,1.081741521,1.049567293,1.276298024,1.228087677,1.099615095,1.18543722,0.951110527,1.255643593,1.209286011,1.050344188,1.073303338,1.002923034,1.179684613,0.962926402,0.947061553,1.051299087,1.064665978,1.132757714,1.150082605,1.18100388,1.198289832,1.153911205,1.14577161,1.137272046,1.115083577,1.133594864,1.233059243,1.317410825,1.155346175,1.267027176,1.124813165,1.061823186,1.390487242,1.123161448,1.115564553,1.208098897,1.075116988,1.10967433,1.203068184,1.235873399,1.058736349,1.182931595,1.153051166,1.033176204,0.990225089,1.235742755,1.135390786,1.074234012,1.010002528,0.974466326,1.03442057,1.204460338,1.052465439,1.036602444,1.034982703,1.208845426,1.029541402,1.012857733,1.261117946,1.04959203,1.057881478,1.037728943,0.9794471,1.271777407,1.113033657,1.084659667,1.080392754,1.176448091,1.180500421,1.214975262,1.118650238,1.288042773,1.205516536,1.136239813,1.114590636,1.234839717,1.171000722,1.117360955,1.285716319,1.056669713,1.335328338,1.204531052,1.192625966,1.156854023,1.422939562,1.354469451,1.227826327,1.078002363,1.223248596,1.066150813,1.151335711,1.072162997,1.096780981,1.153968293,1.273836142,1.267133296,1.084441262,1.018901355,1.211765106,1.101118361,1.11939423,1.194353133,1.13193318,1.08702751,1.110701792,1.082778646,1.124742415,1.390997147,1.123940793,1.136010282,1.153579629,1.095831191,1.260050328,0.926700407,1.058286633,1.175413778,1.061783344,1.173407545,1.171996127,1.110159262,0.982323188,1.221168401,1.261523391,1.08020132,1.118596588,1.274498553,1.24174862,1.389885426,1.438627106,1.140184928,1.111231149,1.30671075,1.197010863,1.256528707,0.969909121,1.473106969,0.976108708,1.444995806,1.113356188,1.122912005,1.055547158,1.170865015,1.232412207,1.291277768,1.292956041,1.383853085,1.231020296,1.221762303,1.079479007,1.15182336,1.339863736,1.31954428,1.172053638,1.409873518,1.21239269,1.095886374,1.241983252,1.013582214,1.22099998,1.028975185,1.053411708,1.060849497,1.062211935,1.370578231,1.247063851,1.073472249,1.100695434,1.081026343,1.242828302,1.206923131,1.050806265,1.07555888,1.000679262,1.042412972,1.054981788,1.291347857,1.088588078,1.411375538,1.135873253,1.028463824,1.268388428,1.180907267,1.177228323,1.092525161,1.03746711,1.13520996,1.129510194,1.149031612,1.125062948,1.210331956,1.062771232,1.097628137,1.181250857,1.225210444,1.098736499,1.245039602,1.065243819,1.230071426,1.110998837,1.316136719,1.361783974,0.991521128,1.07900347,1.17047035,1.138927648,1.087886851,1.006784068,1.135352558,1.193382079,1.204945705,1.267030612,1.481761101,1.027934358,0.954661626,1.144409008,1.216210853,1.276456992,1.109808809,1.4053167,1.282933774,1.140310941,1.097044208,1.168825638,1.091044735,1.078588811,1.134741623,1.040416305,1.037516866,1.267581212,1.168945739,1.133104195,1.021485878,0.973397426,1.196344321,1.129040709,1.011238856,1.109836264,1.13837358,1.036804607,1.277256742,1.230802917,1.099419053,1.184593773,1.310036206,1.196429292,1.143485531,1.108797267,1.059964832,1.176167888,1.303739389,1.389770079,1.176105463,1.145959782,1.106579844,1.276922482,1.129057447,1.046874954,0.906901146,1.146212773,1.173139407,1.203485122,1.256132688,1.028943513,1.439358475,1.040799872,1.088121415,1.098650178,1.178718424,1.216430103,1.077536673,1.244246912,1.189828666,1.229882157,1.245655705,1.127414721,0.934022919,1.301394248,1.127597028,1.009781731,1.05488749,0.997479678,1.096718128,1.016555399,1.03571667,1.035307774,1.033805395,1.243462969,1.024468854,1.086843796,1.063970547,1.193102649,1.291846597,1.284153771,1.080960873,1.095893204,1.165944144,1.118900812,1.098928651,1.029484517,1.123772712,1.132018218,1.126629173,0.884193619,1.085617334,1.172546987,1.192237851,1.211443785,1.07437261,1.178492814,1.364069492,1.301160101,1.240282175,1.25288221,1.383369332,1.263353445,1.091544564,1.19899436,1.093777745,1.233301902,1.06253222,1.226395536,1.049874469,1.127075274,1.127700238,0.944542983,0.982456225,0.974934305,1.344019027,1.155526648,1.072923669,1.028267516,1.204868401,1.108343076,1.080846513,1.068294517,1.100683064,1.494097207,1.048881991,1.067588285,1.363252755,1.122660676,1.112709991,0.949757641,1.213960586,1.148288438,1.117356256,1.067312355,0.899520364,1.165900012,1.156680404,1.099057956,1.019302034,1.429912052,1.152909124,1.267985054,1.248792102,1.000410226,1.286124495,1.083322595,1.14550883,1.087972102,1.044046167,1.196444754,1.113762005,1.118150899,1.163414444,1.108278293,1.287628313,1.131170725,1.237016095,1.078723173,1.079333213,1.149982257,1.081558705,1.170641639,1.081173729,1.171317547,1.025779499,1.053391417,1.259758242,1.32983895,1.108732954,1.200627104,1.27285973,1.421663738,1.084840336,1.182011127,1.027824384,1.268623768,1.216207795,1.125661226,1.140690609,1.059410203,1.147092919,1.04096878,1.356067805,1.275721468,1.04097198,1.307771202,1.289083486,1.276838252,1.021820348,0.986075013,1.223702376,1.221337374,1.018258892,1.167379717,1.18651468,1.067051656,1.256886997,1.226515195,1.322156126,1.200769074,1.091410245,1.169297642,1.036863796,1.092291248,1.283371972,1.121879297,1.146466103,1.195328322,0.828117181,1.030768538,1.108455128,1.112097951,1.156354707,1.393523596,1.352506461,1.158461941,1.185482068,1.066573506,1.114095166,1.313292893,1.216235651,1.194272596,1.283389324,1.066185146,1.308020434,1.102437675,0.969910512,1.258929714,1.197717771,1.116437731,1.105240242,1.0638649,1.350806948,1.050238071,1.054540672,1.157221533,1.198482868,1.170770213,1.162574029,1.09478186,1.015642812,1.138179466,1.288841695,1.281697767,0.958486843,1.18541839,1.139318743,1.467975479,1.11582134,1.320964115,1.149341406,1.205710377,1.168563546,1.084328208,1.266776622,1.132267101,1.035416023,1.064863835,1.04272729,1.127877079,1.144700036,1.401397481,1.162052058,1.09862286,1.11452723,1.172726231,1.190635784,1.073563052,1.042822207,1.190532594,1.091903869,1.09704608,0.996758771
1.192687702,0,1.086010844,1.384208112,1.242485656,1.111647107,1.096921691,1.072090433,1.025160328,1.014209836,1.110744294,1.023862384,0.975982714,1.024389473,1.254423813,1.209561213,1.169332924,1.143637557,1.085461917,1.169800115,1.080711436,1.195976909,1.182036212,1.031786924,1.133605934,1.156099867,1.003345093,1.126936482,0.998032541,1.186139609,1.003393353,1.360608563,1.019310867,1.056861672,1.076871531,1.053484804,1.170651876,1.209369423,1.074952764,1.106215243,1.058357362,1.294263812,1.218738176,1.071142686,1.079525536,1.139297619,1.324784645,1.052214113,1.189702082,1.06175468,1.118851418,1.255861071,1.112374765,1.10813309,1.068507757,1.086337888,1.159831244,1.289177621,1.125945143,1.127087887,1.208388561,1.231535938,1.181589842,0.970570724,1.259438147,1.240435373,1.166109585,1.074307842,0.954995889,1.164240836,1.193375929,1.080024993,1.181700844,1.032465916,1.124428716,1.078203756,1.026873011,1.274505426,1.105418098,1.151053116,0.985413738,1.062378805,1.151951005,1.058168589,1.177913285,0.970390177,1.142137761,1.178696257,1.296569757,1.148716489,1.351837131,1.21379189,1.161581249,1.180724686,1.189689023,1.062950748,1.147114909,1.25237675,1.161682605,1.287441102,1.180210536,1.231420228,1.087707844,1.253077496,1.319903058,1.262267255,1.038390158,1.283793432,1.257544838,1.004482793,1.194102473,1.204790647,1.147242139,1.318798484,1.196250993,1.08982589,1.011348111,1.20576621,1.108511231,1.078027288,1.123917333,1.159443758,1.080822848,1.127359747,1.19959716,1.234077142,1.224518464,0.497755783,1.237259256,1.231586373,1.141584974,1.230433943,1.047124744,1.069841688,1.287030378,1.071170297,1.239459998,1.242449308,1.207449553,1.03874093,1.191768166,1.284172538,1.143885758,1.178683124,1.168243538,1.131397002,1.273502692,1.336047699,1.165737441,1.283413532,1.310694804,1.075625079,1.216348372,1.119897747,1.35284566,0.982567327,1.253834893,1.210587927,1.103991175,1.102779135,1.195800679,1.1078231,1.164107608,1.228448772,1.264326679,1.062381422,1.169955503,1.068052237,1.104317505,1.2249782,1.388917134,1.246521136,1.278797751,1.066895463,1.002569925,1.179987596,1.048778853,1.175475703,1.119030075,1.037467434,1.213764972,1.067536589,1.173138235,1.14804121,0.974912281,1.008674752,1.13374954,1.179974218,1.096847875,1.110170706,1.167659687,1.150408131,1.029379448,1.070323805,1.148484481,1.213210609,1.381696824,1.087484817,1.056953825,1.119482584,1.147180257,1.061343598,1.093388092,1.052425511,1.096583899,1.104178573,1.036202697,1.139626404,1.199444141,1.128920492,1.103074977,1.032952095,1.254996831,1.202759721,1.215770371,1.08448625,1.279532194,1.172626976,1.245189647,1.295545421,1.068990519,1.190609184,1.050859496,1.142124041,1.12941069,0.987636035,1.249746648,1.25479344,1.164853669,1.153413437,1.449474486,1.072178367,1.04354179,1.028707081,1.175969701,1.293739812,1.17796498,1.350287498,1.256751125,1.149243448,1.151024891,1.131381098,1.049073937,1.002472266,1.073790557,0.863029759,0.996339732,1.181843573,1.266853641,1.089077549,1.032030254,1.003296412,1.0112566,1.213312833,1.133757372,1.107823321,1.088469783,1.131792999,1.224275142,0.998330327,1.080282584,1.205640908,1.149419625,1.125191913,1.164811463,1.139343315,1.050365549,1.224622099,1.245193028,1.21788837,1.231209132,1.207718497,1.079416745,1.166432967,1.025307343,1.057490074,1.060537958,1.114839483,1.124159216,1.237751511,1.152842071,1.043332406,1.318304153,1.080799538,1.001906908,1.09381399,0.701828065,0.97934915,1.176666299,1.224781613,1.033509249,1.19318062,1.233090064,0.90149888,1.067435906,1.301710315,1.142795482,1.007940514,1.164614602,1.00088266,1.044749093,1.096223489,1.05909841,1.0046657,1.182470529,1.166358664,1.129781214,1.004701136,1.065817555,1.246363549,1.339442424,1.194855161,1.184666219,1.164096069,1.2094553,1.159103807,1.277251694,1.040242323,1.009366476,1.102074432,1.157230295,1.093293309,1.151479274,1.316912858,1.237316974,1.080098217,1.202269071,1.10035298,1.24756667,1.361898903,1.221423831,1.220296359,1.314153291,1.229370183,1.041450903,1.123415395,1.288333823,1.318887708,1.125959407,1.181017176,1.081054904,1.139195772,1.118252466,1.060444755,1.050607839,1.05592381,1.192386537,1.249245766,0.942947225,1.119432371,1.040652048,1.226650708,1.005573784,1.079279141,1.037752474,1.230638636,1.044402063,1.166850491,1.213110873,1.081552045,1.153919162,1.044519605,1.147542218,1.103067121,1.096991134,1.07509896,1.090081705,1.076442862,1.147625543,1.121732354,1.188980172,1.207996844,1.160817327,1.232795543,1.28275748,1.019922444,1.171120807,1.210260652,1.256918305,1.157311902,1.077102711,1.214426922,1.176295793,1.085716337,1.1388244,0.976339907,1.331748535,1.067394701,1.163581293,1.099371028,1.143596868,1.027990398,1.110705801,1.328638996,1.108989757,1.180752099,1.099930587,1.029340014,1.272077473,1.350473574,1.093333569,1.120126926,1.147787757,1.23266586,1.101415188,1.048690786,1.078829867,1.082601203,1.196340707,1.192763158,1.046789529,0.989658381,1.167721119,1.076823548,1.258978474,1.158341419,0.97379903,1.244811261,1.205545668,1.198976821,1.052572108,1.090287143,1.151267856,1.15310135,1.04460187,1.009224866,1.087155785,1.169942512,1.165837827,1.185141879,1.364882663,1.223610505,1.227200532,1.152581341,1.030659797,1.033741195,1.230953705,1.165357966,1.119268924,1.146246857,1.141810261,1.098143805,1.000739097,1.036228419,1.159444182,1.331674664,1.117768297,1.08516426,1.119080716,0.96704328,1.010711819,1.321249216,1.218713103,0.577015069,1.179707948,1.218686396,1.252725916,1.044078164,1.125345454,1.225400597,1.077260241,1.102773294,1.105512853,0.979985576,1.348894696,1.122777617,1.088131275,1.25967944,1.128934591,1.18986158,1.135254118,1.117139684,1.139660121,1.219616553,1.27342745,1.24711624,1.154166983,1.117862636,1.145074888,1.310260114,1.111291259,1.272937451,1.087100557,1.166278856,1.095789557,1.171660806,1.267760376,1.169523369,1.023220219,1.041398201,0.93254032,1.174008471,1.245162249,1.268243868,1.062314873,1.08491565,1.214642172,1.093356037,1.110943381,1.033545152,1.065199529,1.171441186,1.178600713,1.167285225,1.148061317
1.253668936,1.086010844,0,1.401391711,1.215020649,1.294088195,1.189244216,1.169018223,1.121563023,1.063688761,1.162453918,1.160138701,1.076323515,1.208605607,1.274681508,1.286536072,1.162720126,1.138561297,1.174752169,1.235615943,1.139823264,1.269328246,1.169804989,1.170765945,1.256712913,1.128823148,1.195390768,1.197993787,1.119998318,1.280495947,1.160491186,1.242169136,1.112313459,1.152906118,1.139622896,1.139958231,1.188883882,1.220809946,1.06569764,1.254070229,1.203424238,1.210125253,1.171836245,1.154910988,1.244653037,1.185743312,1.339970545,1.244059252,1.307692258,1.174932033,1.151878473,1.238830658,1.170619201,1.142190715,0.867098907,1.245505384,1.161296882,1.343033884,1.11172534,1.100305244,1.106342214,1.166687857,1.196508,1.139255089,1.180945737,1.223043608,1.193720428,1.17404033,1.078144525,1.173440569,1.289651075,1.134800656,1.1703451,1.152900593,1.220544045,1.119118425,1.144031536,1.223627992,1.22938449,1.137437711,1.149194454,1.115281528,1.181462878,1.175297086,1.205169091,1.134663756,1.264630483,1.239355505,1.315282215,1.173157171,1.299655848,1.170421455,1.215121148,1.193609277,1.236836981,1.104562724,1.264872229,1.252369027,1.171958066,1.244503803,1.222533568,1.270950061,1.130825861,1.298257713,1.179866834,1.219988283,1.122682683,1.230406023,1.174436869,1.184614067,1.216783972,1.177523892,1.225260614,1.254064977,1.176142235,1.133332062,1.209770069,1.216315727,1.204860958,1.114519151,1.148386697,1.150434394,1.117305157,1.17621791,1.183611777,1.20987294,1.255746775,1.110457598,1.343473848,1.260406974,1.197288652,1.083352622,1.103179497,1.135322111,1.25598857,1.163077283,1.333824611,1.33805664,1.16456573,1.094066851,1.274619375,1.133693949,1.245299284,1.247318127,1.206560945,1.172620557,1.290198572,1.284877006,1.118801629,1.229747679,1.317929489,1.217984835,1.304670462,1.165540745,1.3339344,1.129396598,1.284705608,1.22216286,1.216197289,1.192024515,1.174659224,1.216922929,1.251604499,1.188010762,1.268105899,1.148993266,1.285688507,1.148559323,1.175275624,1.221066583,1.377765661,1.231551316,1.211905983,1.154143998,1.14229785,1.313853097,1.205226469,1.224040594,1.148261792,1.128450572,1.190517925,1.134054996,1.303668048,1.168275559,1.069916596,1.050832844,1.161047794,1.15090152,1.243076092,1.133932272,1.193522003,1.219566196,1.151126251,1.165758186,1.196031706,1.250360429,1.341430914,1.147509984,1.131336163,1.119552293,1.242277139,1.13332095,1.116489923,1.151257995,1.176520798,1.166563645,1.069212925,1.183010518,1.26708911,1.149970397,1.149258933,1.1467037,1.257450189,1.229739812,1.20659453,1.1658866,1.193298934,1.227126524,1.342580032,1.326903851,1.058757672,1.155236116,1.142629074,1.146057882,1.105745094,1.120000229,1.202763688,1.254258808,1.289005258,1.247242016,1.406898281,1.143022399,1.205300601,1.090766972,1.219139198,1.20598154,1.285025486,1.323301078,1.296808386,1.271968251,1.290819036,1.16843737,1.144243625,1.149123873,1.084102074,1.062782673,1.116738575,1.154574693,1.26778042,1.157658742,1.085657898,1.132110886,1.160692785,1.2036517,1.179428089,1.180004847,1.195851127,1.181781692,1.183080618,1.123885287,1.177718995,1.158978651,1.171767491,1.194709768,1.258743118,1.112271473,1.132969516,1.280748012,1.251108517,1.283529154,1.208463191,1.191095565,1.169054761,1.128319973,1.049507793,1.123820565,1.153333214,1.078609306,1.227043099,1.304936347,1.258216702,1.100957224,1.334182044,1.065712583,1.126065779,1.190984721,1.156294619,1.126994729,1.248609089,1.12670142,1.134658629,1.268182065,1.23726296,1.103667261,1.10576079,1.375404294,1.167652642,1.085667143,1.260117481,1.138487921,1.083053773,1.154984197,1.131912078,1.082964385,1.231042466,1.205269417,1.217152025,1.118149419,1.16332502,1.354148795,1.334226954,1.233922933,1.230879315,1.253911282,1.176503454,1.216279059,1.173822548,1.123151171,1.172229521,1.203222823,1.219708214,1.24411746,1.168759104,1.253264916,1.316417605,1.194656185,1.226817334,1.131838822,1.30368924,1.398182169,1.320578609,1.206929332,1.374169786,1.258159488,1.184093404,1.215521778,1.212299086,1.246423483,1.256903607,1.262717583,1.199346122,1.117252675,1.172872134,1.131758539,1.106728623,1.088197524,1.308280963,1.20941256,1.085835367,1.134842561,0.895951037,1.150493453,1.078509766,1.171182835,1.090511417,1.244791357,1.215686378,1.236966026,1.249850562,1.19194689,1.17732148,1.123172888,1.295207378,1.15997998,1.161866739,1.122354582,1.156236377,1.171624086,1.284285462,1.151830589,1.199803925,1.246523932,1.222534788,1.295090583,1.270659854,1.123194291,1.24003564,1.188104715,1.190665862,1.193742756,1.185905566,1.209782521,1.184900894,1.216907679,1.247325455,1.095055402,1.34670272,1.174686199,1.223854832,1.306507287,1.200334272,1.068073265,1.123959212,1.203847407,1.139385256,1.138450431,1.195706039,1.138398845,1.21253629,1.321581112,1.172789362,1.287665817,1.263955157,1.239382727,1.140452494,1.117246636,1.094167682,1.204142598,1.232027623,1.180017167,1.189323846,1.061035136,1.23069331,1.133879099,1.260330247,1.210909643,1.232748798,1.105670289,1.188677458,1.180055726,1.129276548,1.202300842,1.189047253,1.171257199,1.186929486,1.177386637,1.109569879,1.119825309,1.303637216,1.169926238,1.240803851,1.288211839,1.277859647,1.269394749,1.137608801,1.150636472,1.098312978,1.178829534,0.948268363,1.237824861,1.234345615,1.224988643,1.09202285,1.098151949,1.050702766,1.444378428,1.161409553,1.254447078,1.242326187,1.104876381,1.211274984,1.354645474,1.186235795,1.108387031,1.292127282,1.20578178,1.209628174,1.144729155,1.154845703,1.261862969,1.08537959,1.199565269,1.184279317,1.104877391,1.29926605,1.163295262,1.098772581,1.339535311,1.1327028,1.241102893,1.184643969,1.206599543,1.195975412,1.263814026,1.3089694,1.209642525,1.239440092,1.13853308,1.131981688,1.303688824,1.150437158,1.34107834,1.158120095,1.213311012,1.059539372,1.196962408,1.300669709,1.083063961,1.153033858,1.072229541,1.121293027,1.153969764,1.200152896,1.288624327,1.213308558,1.127255146,1.209224302,1.149166558,1.206444766,1.187603072,1.16986223,1.175144631,1.162998289,1.154372437,1.167073393
